file	type	path_id	name
input/freefire-assets/assets/bin/Data/level63	GameObject	971	IIV_GP_StoneLamp001_Collider031
input/freefire-assets/assets/bin/Data/level63	GameObject	972	IIV_GP_StoneLamp001_Collider016
input/freefire-assets/assets/bin/Data/level63	GameObject	973	IIV_GP_WoodLamp001_Collider036
input/freefire-assets/assets/bin/Data/level63	GameObject	974	IIV_GP_WoodLamp001_Collider029
input/freefire-assets/assets/bin/Data/level63	GameObject	975	IIV_GP_Foundation001_Collider127
input/freefire-assets/assets/bin/Data/level63	GameObject	977	IIV_GP_StoneLamp001_Collider001
input/freefire-assets/assets/bin/Data/level63	GameObject	980	IIV_GP_WoodLamp001_Collider022
input/freefire-assets/assets/bin/Data/level63	GameObject	981	IIV_GP_WoodLamp001_Collider022
input/freefire-assets/assets/bin/Data/level63	GameObject	982	IIV_GP_WoodLamp001_Collider022
input/freefire-assets/assets/bin/Data/level63	GameObject	983	IIV_GP_WoodLamp001_Collider046
input/freefire-assets/assets/bin/Data/level63	GameObject	984	IIV_GP_WoodLamp001_Collider046
input/freefire-assets/assets/bin/Data/level63	GameObject	985	IIV_GP_WoodLamp001_Collider046
input/freefire-assets/assets/bin/Data/level63	GameObject	986	IIV_GP_StoneLamp001_Collider026
input/freefire-assets/assets/bin/Data/level63	GameObject	987	IIV_GP_WoodLamp001_Collider056
input/freefire-assets/assets/bin/Data/level63	GameObject	988	IIV_GP_WoodLamp001_Collider056
input/freefire-assets/assets/bin/Data/level63	GameObject	989	IIV_GP_WoodLamp001_Collider056
input/freefire-assets/assets/bin/Data/level63	GameObject	990	IIV_GP_StoneLamp001_Collider005
input/freefire-assets/assets/bin/Data/level63	GameObject	992	IIV_GP_StoneLamp001_Collider027
input/freefire-assets/assets/bin/Data/level63	GameObject	993	IIV_GP_StoneLamp001_Collider008
input/freefire-assets/assets/bin/Data/level63	GameObject	994	IIV_GP_StoneLamp001_Collider021
input/freefire-assets/assets/bin/Data/level63	GameObject	996	IIV_GP_StoneLamp001_Collider063
input/freefire-assets/assets/bin/Data/level63	GameObject	997	IIV_GP_StoneLamp001_Collider062
input/freefire-assets/assets/bin/Data/level63	GameObject	998	IIV_GP_StoneLamp001_Collider065
input/freefire-assets/assets/bin/Data/level63	GameObject	999	IIV_GP_StoneLamp001_Collider064
input/freefire-assets/assets/bin/Data/f8d24040d38ba3f4aa4c1ad482c91591	GameObject	2	PlayerCountLimitLabel
input/freefire-assets/assets/bin/Data/f8d24040d38ba3f4aa4c1ad482c91591	GameObject	51	PlayerCountLabel
input/freefire-assets/assets/bin/Data/f8d24040d38ba3f4aa4c1ad482c91591	GameObject	205	PlayerCount
input/freefire-assets/assets/bin/Data/36d87d660b875644e9e538ade4941992	GameObject	45	PlayerCount
input/freefire-assets/assets/bin/Data/36d87d660b875644e9e538ade4941992	GameObject	88	PlayerCountLabel
input/freefire-assets/assets/bin/Data/level190	GameObject	15	COL_box2meshCollider
input/freefire-assets/assets/bin/Data/level190	GameObject	16	COL_box2meshCollider
input/freefire-assets/assets/bin/Data/3b6fdb01c62b8bc42b874f31a6fca7aa	GameObject	31	Head
input/freefire-assets/assets/bin/Data/level643	GameObject	247	COL_box2meshCollider
input/freefire-assets/assets/bin/Data/e0d53f46ece8f6c40a00160d7abd18f9	GameObject	54	PlayerAvatar
input/freefire-assets/assets/bin/Data/e0d53f46ece8f6c40a00160d7abd18f9	GameObject	140	PlayerName
input/freefire-assets/assets/bin/Data/7678bb783b2c4c84e8ed278f9deec6fa	GameObject	24	LeftTitlePlayerTxt
input/freefire-assets/assets/bin/Data/7678bb783b2c4c84e8ed278f9deec6fa	GameObject	143	RightTitlePlayerTxt
input/freefire-assets/assets/bin/Data/7678bb783b2c4c84e8ed278f9deec6fa	GameObject	194	AvatarPageBtn
input/freefire-assets/assets/bin/Data/7678bb783b2c4c84e8ed278f9deec6fa	GameObject	199	AvatarPageBG
input/freefire-assets/assets/bin/Data/7678bb783b2c4c84e8ed278f9deec6fa	GameObject	259	AvatarPageIcon
input/freefire-assets/assets/bin/Data/018b63ea6f1c611429f43f08a0551795	GameObject	52	PlayerListGrid
input/freefire-assets/assets/bin/Data/018b63ea6f1c611429f43f08a0551795	GameObject	61	PlayerListScrollView
input/freefire-assets/assets/bin/Data/018b63ea6f1c611429f43f08a0551795	GameObject	66	PlayerNum
input/freefire-assets/assets/bin/Data/018b63ea6f1c611429f43f08a0551795	GameObject	70	RoomSettingDragCollider
input/freefire-assets/assets/bin/Data/018b63ea6f1c611429f43f08a0551795	GameObject	243	DragCollider
input/freefire-assets/assets/bin/Data/4997d71feda5d4d4ebc4e50d3cb8cde7	GameObject	25	Head
input/freefire-assets/assets/bin/Data/level261	GameObject	55	Col_box2meshCollider
input/freefire-assets/assets/bin/Data/level261	GameObject	69	col_box2meshCollider
input/freefire-assets/assets/bin/Data/level261	GameObject	157	col_box2meshCollider
input/freefire-assets/assets/bin/Data/bae00fb5b90a2b343b5908913b4bf739	GameObject	52	HudPlayerArmorStats
input/freefire-assets/assets/bin/Data/bae00fb5b90a2b343b5908913b4bf739	GameObject	153	HudPlayerStats
input/freefire-assets/assets/bin/Data/f5514e948b2a32a40b702a2212b4291e	GameObject	129	PlayerArrow
input/freefire-assets/assets/bin/Data/level590	GameObject	227	Col_box2meshCollider
input/freefire-assets/assets/bin/Data/level590	GameObject	228	Col_box2meshCollider
input/freefire-assets/assets/bin/Data/level590	GameObject	229	Col_box2meshCollider
input/freefire-assets/assets/bin/Data/level465	GameObject	348	col_box2meshCollider
input/freefire-assets/assets/bin/Data/level21	GameObject	78	Collider
input/freefire-assets/assets/bin/Data/level21	GameObject	257	LevelDynamicCollider1035
input/freefire-assets/assets/bin/Data/level21	GameObject	258	LevelDynamicCollider1043
input/freefire-assets/assets/bin/Data/level21	GameObject	259	LevelDynamicCollider1002
input/freefire-assets/assets/bin/Data/level21	GameObject	260	LevelDynamicCollider1022
input/freefire-assets/assets/bin/Data/level21	GameObject	261	LevelDynamicCollider1039
input/freefire-assets/assets/bin/Data/level21	GameObject	262	LevelDynamicCollider1033
input/freefire-assets/assets/bin/Data/level21	GameObject	263	LevelDynamicCollider1034
input/freefire-assets/assets/bin/Data/level21	GameObject	264	LevelDynamicCollider1045
input/freefire-assets/assets/bin/Data/level21	GameObject	265	LevelDynamicCollider1027
input/freefire-assets/assets/bin/Data/level21	GameObject	266	LevelDynamicCollider1052
input/freefire-assets/assets/bin/Data/level21	GameObject	267	LevelDynamicCollider1042
input/freefire-assets/assets/bin/Data/level21	GameObject	268	LevelDynamicCollider1031
input/freefire-assets/assets/bin/Data/level21	GameObject	269	LevelDynamicCollider1029
input/freefire-assets/assets/bin/Data/level21	GameObject	270	LevelDynamicCollider1032
input/freefire-assets/assets/bin/Data/level21	GameObject	271	LevelDynamicCollider1026
input/freefire-assets/assets/bin/Data/level21	GameObject	272	LevelDynamicCollider1040
input/freefire-assets/assets/bin/Data/level21	GameObject	273	LevelDynamicCollider1001
input/freefire-assets/assets/bin/Data/level21	GameObject	274	LevelDynamicCollider1050
input/freefire-assets/assets/bin/Data/level21	GameObject	275	LevelDynamicCollider1049
input/freefire-assets/assets/bin/Data/level21	GameObject	276	LevelDynamicCollider1044
input/freefire-assets/assets/bin/Data/level21	GameObject	277	LevelDynamicCollider1030
input/freefire-assets/assets/bin/Data/level21	GameObject	278	LevelDynamicCollider1021
input/freefire-assets/assets/bin/Data/level21	GameObject	279	LevelDynamicCollider1041
input/freefire-assets/assets/bin/Data/level21	GameObject	280	LevelDynamicCollider1023
input/freefire-assets/assets/bin/Data/level21	GameObject	281	LevelDynamicCollider1025
input/freefire-assets/assets/bin/Data/level21	GameObject	282	LevelDynamicCollider1024
input/freefire-assets/assets/bin/Data/level21	GameObject	283	LevelDynamicCollider1037
input/freefire-assets/assets/bin/Data/level21	GameObject	284	LevelDynamicCollider1046
input/freefire-assets/assets/bin/Data/level21	GameObject	285	LevelDynamicCollider1028
input/freefire-assets/assets/bin/Data/level21	GameObject	286	LevelDynamicCollider1038
input/freefire-assets/assets/bin/Data/level21	GameObject	287	LevelDynamicCollider1051
input/freefire-assets/assets/bin/Data/level21	GameObject	288	LevelDynamicCollider1036
input/freefire-assets/assets/bin/Data/61776549284caeb4f82e4573c13a87a9	GameObject	33	Head
input/freefire-assets/assets/bin/Data/d63319c73a216f047b08a63f604e7544	GameObject	20	MVPPlayerName
input/freefire-assets/assets/bin/Data/d63319c73a216f047b08a63f604e7544	GameObject	58	mvpPlayer
input/freefire-assets/assets/bin/Data/a7ec5645798e786409ce78eeb1276131	GameObject	77	DragCollider
input/freefire-assets/assets/bin/Data/48be3b0467091db47ac5dbb0fe59ba4f	GameObject	26	Head
input/freefire-assets/assets/bin/Data/level109	GameObject	3	Capsule (4)
input/freefire-assets/assets/bin/Data/level109	GameObject	4	Capsule (3)
input/freefire-assets/assets/bin/Data/level109	GameObject	5	Capsule (5)
input/freefire-assets/assets/bin/Data/level109	GameObject	6	Capsule (1)
input/freefire-assets/assets/bin/Data/level109	GameObject	7	Capsule (9)
input/freefire-assets/assets/bin/Data/level109	GameObject	8	Capsule (9)
input/freefire-assets/assets/bin/Data/level109	GameObject	9	Capsule (8)
input/freefire-assets/assets/bin/Data/level109	GameObject	14	Capsule (3)
input/freefire-assets/assets/bin/Data/level109	GameObject	15	Capsule (13)
input/freefire-assets/assets/bin/Data/level109	GameObject	16	Capsule (7)
input/freefire-assets/assets/bin/Data/level109	GameObject	17	Capsule
input/freefire-assets/assets/bin/Data/level109	GameObject	18	Capsule (2)
input/freefire-assets/assets/bin/Data/level109	GameObject	19	Capsule (6)
input/freefire-assets/assets/bin/Data/level109	GameObject	20	Capsule (2)
input/freefire-assets/assets/bin/Data/level109	GameObject	22	Capsule (14)
input/freefire-assets/assets/bin/Data/level109	GameObject	23	Capsule (4)
input/freefire-assets/assets/bin/Data/level109	GameObject	24	Capsule (14)
input/freefire-assets/assets/bin/Data/level109	GameObject	26	Capsule
input/freefire-assets/assets/bin/Data/level109	GameObject	27	Capsule (13)
input/freefire-assets/assets/bin/Data/level109	GameObject	29	Capsule (5)
input/freefire-assets/assets/bin/Data/level109	GameObject	30	Capsule (6)
input/freefire-assets/assets/bin/Data/level109	GameObject	32	Capsule (8)
input/freefire-assets/assets/bin/Data/level109	GameObject	33	Capsule (1)
input/freefire-assets/assets/bin/Data/level109	GameObject	34	Capsule (7)
input/freefire-assets/assets/bin/Data/level109	GameObject	297	col_box2meshCollider
input/freefire-assets/assets/bin/Data/71fb454a8a723c040817d99962ce78fc	GameObject	43	RankPlayerGrid
input/freefire-assets/assets/bin/Data/27750bf56a7b47841a675e51291967c1	GameObject	147	PlayerCountLimitLabel
input/freefire-assets/assets/bin/Data/27750bf56a7b47841a675e51291967c1	GameObject	262	PlayerCount
input/freefire-assets/assets/bin/Data/cda6ca9c00fa1b0469a6fa8954d52628	GameObject	109	HeadIcon_pic
input/freefire-assets/assets/bin/Data/cda6ca9c00fa1b0469a6fa8954d52628	GameObject	173	head
input/freefire-assets/assets/bin/Data/cda6ca9c00fa1b0469a6fa8954d52628	GameObject	234	HeadIconShadow_pic
input/freefire-assets/assets/bin/Data/4dbe136f1a794a849a425f4ed371f334	GameObject	2	PlayerNameTxt
input/freefire-assets/assets/bin/Data/4dbe136f1a794a849a425f4ed371f334	GameObject	15	PlayerInfo
input/freefire-assets/assets/bin/Data/4dbe136f1a794a849a425f4ed371f334	GameObject	47	PlayerNameAndIcon
input/freefire-assets/assets/bin/Data/4dbe136f1a794a849a425f4ed371f334	GameObject	81	IsMVPSelfPlayerNamePos
input/freefire-assets/assets/bin/Data/level189	GameObject	20	COL_box2meshCollider
input/freefire-assets/assets/bin/Data/level189	GameObject	21	COL_box2meshCollider
input/freefire-assets/assets/bin/Data/level131	GameObject	3	Capsule (4)
input/freefire-assets/assets/bin/Data/level131	GameObject	10	Capsule
input/freefire-assets/assets/bin/Data/level131	GameObject	14	Capsule (3)
input/freefire-assets/assets/bin/Data/level131	GameObject	27	Capsule (6)
input/freefire-assets/assets/bin/Data/level131	GameObject	31	Capsule (9)
input/freefire-assets/assets/bin/Data/level131	GameObject	37	Capsule (14)
input/freefire-assets/assets/bin/Data/level131	GameObject	38	Capsule (1)
input/freefire-assets/assets/bin/Data/level131	GameObject	39	Capsule (8)
input/freefire-assets/assets/bin/Data/level131	GameObject	40	Capsule (2)
input/freefire-assets/assets/bin/Data/level131	GameObject	42	Capsule (7)
input/freefire-assets/assets/bin/Data/level131	GameObject	43	Capsule (5)
input/freefire-assets/assets/bin/Data/level131	GameObject	44	Capsule (13)
input/freefire-assets/assets/bin/Data/level131	GameObject	385	Col_box2meshCollider
input/freefire-assets/assets/bin/Data/level131	GameObject	386	Col_box2meshCollider
input/freefire-assets/assets/bin/Data/level545	GameObject	2	Capsule (14)
input/freefire-assets/assets/bin/Data/level545	GameObject	3	Capsule (3)
input/freefire-assets/assets/bin/Data/level545	GameObject	4	Capsule (13)
input/freefire-assets/assets/bin/Data/level545	GameObject	5	Capsule
input/freefire-assets/assets/bin/Data/level545	GameObject	6	Capsule (9)
input/freefire-assets/assets/bin/Data/level545	GameObject	7	Capsule (5)
input/freefire-assets/assets/bin/Data/level545	GameObject	8	Capsule (1)
input/freefire-assets/assets/bin/Data/level545	GameObject	10	Capsule (4)
input/freefire-assets/assets/bin/Data/level545	GameObject	11	Capsule (2)
input/freefire-assets/assets/bin/Data/level545	GameObject	14	Capsule (7)
input/freefire-assets/assets/bin/Data/level545	GameObject	15	Capsule (6)
input/freefire-assets/assets/bin/Data/level545	GameObject	16	Capsule (8)
input/freefire-assets/assets/bin/Data/level545	GameObject	257	col_box2meshCollider
input/freefire-assets/assets/bin/Data/level485	GameObject	256	col_box2meshCollider
input/freefire-assets/assets/bin/Data/b6a56e0ba763fcd44912954f9b6ffb3a	GameObject	26	Head
input/freefire-assets/assets/bin/Data/b49824f70a4255644be3e2d8a5904d88	GameObject	41	Head
input/freefire-assets/assets/bin/Data/b4636e1dbacb2d743a85751422f22ec6	GameObject	17	UIHudPlayerArmorStats
input/freefire-assets/assets/bin/Data/level236	GameObject	78	Col_box2meshCollider
input/freefire-assets/assets/bin/Data/level236	GameObject	284	Col_box2meshCollider
input/freefire-assets/assets/bin/Data/level733	GameObject	246	col_box2meshCollider
input/freefire-assets/assets/bin/Data/level136	GameObject	4	Capsule (3)
input/freefire-assets/assets/bin/Data/level136	GameObject	5	Capsule (6)
input/freefire-assets/assets/bin/Data/level136	GameObject	9	Capsule (4)
input/freefire-assets/assets/bin/Data/level136	GameObject	13	Capsule (1)
input/freefire-assets/assets/bin/Data/level136	GameObject	16	Capsule (13)
input/freefire-assets/assets/bin/Data/level136	GameObject	17	Capsule (8)
input/freefire-assets/assets/bin/Data/level136	GameObject	24	Capsule (7)
input/freefire-assets/assets/bin/Data/level136	GameObject	28	Capsule
input/freefire-assets/assets/bin/Data/level136	GameObject	33	Capsule (5)
input/freefire-assets/assets/bin/Data/level136	GameObject	36	Capsule (2)
input/freefire-assets/assets/bin/Data/level136	GameObject	37	Capsule (14)
input/freefire-assets/assets/bin/Data/level136	GameObject	42	Capsule (9)
input/freefire-assets/assets/bin/Data/level136	GameObject	224	Colliders_box2meshCollider
input/freefire-assets/assets/bin/Data/c451598d6b2ec2c4ab1a94f1db98ce85	GameObject	24	HudPlayerStats
input/freefire-assets/assets/bin/Data/c451598d6b2ec2c4ab1a94f1db98ce85	GameObject	47	UIHudPlayerRemainingInfo
input/freefire-assets/assets/bin/Data/c451598d6b2ec2c4ab1a94f1db98ce85	GameObject	93	BGCollider
input/freefire-assets/assets/bin/Data/c451598d6b2ec2c4ab1a94f1db98ce85	GameObject	115	HudPlayerArmorStats
input/freefire-assets/assets/bin/Data/b75bebbc3ca9fee4881a7666b0445110	GameObject	43	PlayerInfoTitle
input/freefire-assets/assets/bin/Data/b75bebbc3ca9fee4881a7666b0445110	GameObject	47	PlayerItemInfo3
input/freefire-assets/assets/bin/Data/b75bebbc3ca9fee4881a7666b0445110	GameObject	48	PlayerItemInfo1
input/freefire-assets/assets/bin/Data/b75bebbc3ca9fee4881a7666b0445110	GameObject	52	PlayerList
input/freefire-assets/assets/bin/Data/b75bebbc3ca9fee4881a7666b0445110	GameObject	56	TitlePlayerTxt
input/freefire-assets/assets/bin/Data/b75bebbc3ca9fee4881a7666b0445110	GameObject	59	PlayerItemInfo4
input/freefire-assets/assets/bin/Data/b75bebbc3ca9fee4881a7666b0445110	GameObject	67	PlayerItemInfo2
input/freefire-assets/assets/bin/Data/b75bebbc3ca9fee4881a7666b0445110	GameObject	82	AvatarPageBtn
input/freefire-assets/assets/bin/Data/b75bebbc3ca9fee4881a7666b0445110	GameObject	98	AvatarPageBG
input/freefire-assets/assets/bin/Data/b75bebbc3ca9fee4881a7666b0445110	GameObject	127	AvatarBoxRoot
input/freefire-assets/assets/bin/Data/b75bebbc3ca9fee4881a7666b0445110	GameObject	151	AvatarPageIcon
input/freefire-assets/assets/bin/Data/3967a6fde06107b4da47b4a3cc4f09e4	GameObject	27	head_glow
input/freefire-assets/assets/bin/Data/3967a6fde06107b4da47b4a3cc4f09e4	GameObject	30	head
input/freefire-assets/assets/bin/Data/level20	GameObject	65	Collider
input/freefire-assets/assets/bin/Data/level20	GameObject	213	LevelDynamicCollider1035
input/freefire-assets/assets/bin/Data/level20	GameObject	214	LevelDynamicCollider1061
input/freefire-assets/assets/bin/Data/level20	GameObject	215	LevelDynamicCollider1002
input/freefire-assets/assets/bin/Data/level20	GameObject	216	LevelDynamicCollider1052
input/freefire-assets/assets/bin/Data/level20	GameObject	217	LevelDynamicCollider1057
input/freefire-assets/assets/bin/Data/level20	GameObject	218	LevelDynamicCollider1033
input/freefire-assets/assets/bin/Data/level20	GameObject	219	LevelDynamicCollider1034
input/freefire-assets/assets/bin/Data/level20	GameObject	220	LevelDynamicCollider1063
input/freefire-assets/assets/bin/Data/level20	GameObject	221	LevelDynamicCollider1027
input/freefire-assets/assets/bin/Data/level20	GameObject	222	LevelDynamicCollider1060
input/freefire-assets/assets/bin/Data/level20	GameObject	223	LevelDynamicCollider1055
input/freefire-assets/assets/bin/Data/level20	GameObject	224	LevelDynamicCollider1029
input/freefire-assets/assets/bin/Data/level20	GameObject	225	LevelDynamicCollider1056
input/freefire-assets/assets/bin/Data/level20	GameObject	226	LevelDynamicCollider1026
input/freefire-assets/assets/bin/Data/level20	GameObject	227	LevelDynamicCollider1058
input/freefire-assets/assets/bin/Data/level20	GameObject	228	LevelDynamicCollider1001
input/freefire-assets/assets/bin/Data/level20	GameObject	229	LevelDynamicCollider1066
input/freefire-assets/assets/bin/Data/level20	GameObject	230	LevelDynamicCollider1065
input/freefire-assets/assets/bin/Data/level20	GameObject	231	LevelDynamicCollider1062
input/freefire-assets/assets/bin/Data/level20	GameObject	232	LevelDynamicCollider1030
input/freefire-assets/assets/bin/Data/level20	GameObject	233	LevelDynamicCollider1051
input/freefire-assets/assets/bin/Data/level20	GameObject	234	LevelDynamicCollider1059
input/freefire-assets/assets/bin/Data/level20	GameObject	235	LevelDynamicCollider1025
input/freefire-assets/assets/bin/Data/level20	GameObject	236	LevelDynamicCollider1037
input/freefire-assets/assets/bin/Data/level20	GameObject	237	LevelDynamicCollider1064
input/freefire-assets/assets/bin/Data/level20	GameObject	238	LevelDynamicCollider1028
input/freefire-assets/assets/bin/Data/level20	GameObject	239	LevelDynamicCollider1038
input/freefire-assets/assets/bin/Data/level20	GameObject	240	LevelDynamicCollider1036
input/freefire-assets/assets/bin/Data/level44	GameObject	65	Collider
input/freefire-assets/assets/bin/Data/level44	GameObject	212	LevelDynamicCollider1035
input/freefire-assets/assets/bin/Data/level44	GameObject	213	LevelDynamicCollider1043
input/freefire-assets/assets/bin/Data/level44	GameObject	214	LevelDynamicCollider1002
input/freefire-assets/assets/bin/Data/level44	GameObject	215	LevelDynamicCollider1022
input/freefire-assets/assets/bin/Data/level44	GameObject	216	LevelDynamicCollider1039
input/freefire-assets/assets/bin/Data/level44	GameObject	217	LevelDynamicCollider1033
input/freefire-assets/assets/bin/Data/level44	GameObject	218	LevelDynamicCollider1048
input/freefire-assets/assets/bin/Data/level44	GameObject	219	LevelDynamicCollider1034
input/freefire-assets/assets/bin/Data/level44	GameObject	220	LevelDynamicCollider1045
input/freefire-assets/assets/bin/Data/level44	GameObject	221	LevelDynamicCollider1027
input/freefire-assets/assets/bin/Data/level44	GameObject	222	LevelDynamicCollider1042
input/freefire-assets/assets/bin/Data/level44	GameObject	223	LevelDynamicCollider1031
input/freefire-assets/assets/bin/Data/level44	GameObject	224	LevelDynamicCollider1029
input/freefire-assets/assets/bin/Data/level44	GameObject	225	LevelDynamicCollider1032
input/freefire-assets/assets/bin/Data/level44	GameObject	226	LevelDynamicCollider1026
input/freefire-assets/assets/bin/Data/level44	GameObject	227	LevelDynamicCollider1040
input/freefire-assets/assets/bin/Data/level44	GameObject	228	LevelDynamicCollider1001
input/freefire-assets/assets/bin/Data/level44	GameObject	229	LevelDynamicCollider1044
input/freefire-assets/assets/bin/Data/level44	GameObject	230	LevelDynamicCollider1030
input/freefire-assets/assets/bin/Data/level44	GameObject	231	LevelDynamicCollider1021
input/freefire-assets/assets/bin/Data/level44	GameObject	232	LevelDynamicCollider1041
input/freefire-assets/assets/bin/Data/level44	GameObject	233	LevelDynamicCollider1025
input/freefire-assets/assets/bin/Data/level44	GameObject	234	LevelDynamicCollider1037
input/freefire-assets/assets/bin/Data/level44	GameObject	235	LevelDynamicCollider1046
input/freefire-assets/assets/bin/Data/level44	GameObject	236	LevelDynamicCollider1028
input/freefire-assets/assets/bin/Data/level44	GameObject	237	LevelDynamicCollider1038
input/freefire-assets/assets/bin/Data/level44	GameObject	238	LevelDynamicCollider1036
input/freefire-assets/assets/bin/Data/level44	GameObject	239	LevelDynamicCollider1047
input/freefire-assets/assets/bin/Data/a207bf20d80f363498b68cfd8c6725a1	GameObject	35	AvatarRotateTouchAreaItemRotateTouchArea
input/freefire-assets/assets/bin/Data/a207bf20d80f363498b68cfd8c6725a1	GameObject	96	Head
input/freefire-assets/assets/bin/Data/level454	GameObject	15	COL_box2meshCollider
input/freefire-assets/assets/bin/Data/level492	GameObject	209	col_box2meshCollider
input/freefire-assets/assets/bin/Data/20b1caecbbb628d408ef15aad56bfa93	GameObject	18	UIHudBigHeadHypeProcessBar
input/freefire-assets/assets/bin/Data/20b1caecbbb628d408ef15aad56bfa93	GameObject	50	UIFX_UIHudBigHeadHypeProcessBar
input/freefire-assets/assets/bin/Data/level191	GameObject	440	COL_box2meshCollider
input/freefire-assets/assets/bin/Data/level191	GameObject	441	COL_box2meshCollider
input/freefire-assets/assets/bin/Data/level191	GameObject	493	Col_box2meshCollider
input/freefire-assets/assets/bin/Data/a12294a6fc4e3b54fa6b27891986eefa	GameObject	28	Head
input/freefire-assets/assets/bin/Data/08d7a777c296cb541ad7c873d5d4dca5	GameObject	27	HeadIcon
input/freefire-assets/assets/bin/Data/08d7a777c296cb541ad7c873d5d4dca5	GameObject	49	AvatarFramePos
input/freefire-assets/assets/bin/Data/08d7a777c296cb541ad7c873d5d4dca5	GameObject	91	AvatarAttributesEntryBtn
input/freefire-assets/assets/bin/Data/9c0f60e241e23554c8e323e920e496f1	GameObject	36	Head
input/freefire-assets/assets/bin/Data/cf5bc788e447b604293302c0afd79a02	GameObject	50	SlotHead
input/freefire-assets/assets/bin/Data/cf5bc788e447b604293302c0afd79a02	GameObject	59	SingleHeadAdditive
input/freefire-assets/assets/bin/Data/cf5bc788e447b604293302c0afd79a02	GameObject	69	SlotHeadAdditive
input/freefire-assets/assets/bin/Data/cf5bc788e447b604293302c0afd79a02	GameObject	154	SingleHeadAdditiveGrid
input/freefire-assets/assets/bin/Data/cf5bc788e447b604293302c0afd79a02	GameObject	164	BundleHeadAdditiveGrid
input/freefire-assets/assets/bin/Data/cf5bc788e447b604293302c0afd79a02	GameObject	203	BundleHeadAdditive
input/freefire-assets/assets/bin/Data/20f83edfa809984488a3cd52e7b97fe3	GameObject	69	HeadContainer
input/freefire-assets/assets/bin/Data/20f83edfa809984488a3cd52e7b97fe3	GameObject	147	HeadSprite
input/freefire-assets/assets/bin/Data/20f83edfa809984488a3cd52e7b97fe3	GameObject	246	headbtn
input/freefire-assets/assets/bin/Data/level64	GameObject	52	Collider
input/freefire-assets/assets/bin/Data/level64	GameObject	237	LevelDynamicCollider1013
input/freefire-assets/assets/bin/Data/level64	GameObject	238	LevelDynamicCollider1014
input/freefire-assets/assets/bin/Data/level64	GameObject	239	LevelDynamicCollider1018
input/freefire-assets/assets/bin/Data/level64	GameObject	240	LevelDynamicCollider1011
input/freefire-assets/assets/bin/Data/level64	GameObject	241	LevelDynamicCollider1012
input/freefire-assets/assets/bin/Data/level64	GameObject	243	LevelDynamicCollider1007
input/freefire-assets/assets/bin/Data/level64	GameObject	244	LevelDynamicCollider1017
input/freefire-assets/assets/bin/Data/level64	GameObject	245	LevelDynamicCollider1009
input/freefire-assets/assets/bin/Data/level64	GameObject	246	LevelDynamicCollider1006
input/freefire-assets/assets/bin/Data/level64	GameObject	248	LevelDynamicCollider1001
input/freefire-assets/assets/bin/Data/level64	GameObject	250	LevelDynamicCollider1010
input/freefire-assets/assets/bin/Data/level64	GameObject	251	LevelDynamicCollider1003
input/freefire-assets/assets/bin/Data/level64	GameObject	253	LevelDynamicCollider1005
input/freefire-assets/assets/bin/Data/level64	GameObject	254	LevelDynamicCollider1004
input/freefire-assets/assets/bin/Data/level64	GameObject	256	LevelDynamicCollider1008
input/freefire-assets/assets/bin/Data/level64	GameObject	257	LevelDynamicCollider1002
input/freefire-assets/assets/bin/Data/level64	GameObject	258	LevelDynamicCollider1016
input/freefire-assets/assets/bin/Data/level64	GameObject	260	LevelDynamicCollider1015
input/freefire-assets/assets/bin/Data/level64	GameObject	309	LevelDynamicCollider1021
input/freefire-assets/assets/bin/Data/level64	GameObject	310	LevelDynamicCollider1026
input/freefire-assets/assets/bin/Data/level64	GameObject	311	LevelDynamicCollider1013
input/freefire-assets/assets/bin/Data/level64	GameObject	312	LevelDynamicCollider1022
input/freefire-assets/assets/bin/Data/level64	GameObject	313	LevelDynamicCollider1017
input/freefire-assets/assets/bin/Data/level64	GameObject	314	LevelDynamicCollider1014
input/freefire-assets/assets/bin/Data/level64	GameObject	315	LevelDynamicCollider1007
input/freefire-assets/assets/bin/Data/level64	GameObject	316	LevelDynamicCollider1009
input/freefire-assets/assets/bin/Data/level64	GameObject	317	LevelDynamicCollider1025
input/freefire-assets/assets/bin/Data/level64	GameObject	318	LevelDynamicCollider1018
input/freefire-assets/assets/bin/Data/level64	GameObject	319	LevelDynamicCollider1006
input/freefire-assets/assets/bin/Data/level64	GameObject	320	LevelDynamicCollider1019
input/freefire-assets/assets/bin/Data/level64	GameObject	321	LevelDynamicCollider1001
input/freefire-assets/assets/bin/Data/level64	GameObject	322	LevelDynamicCollider1010
input/freefire-assets/assets/bin/Data/level64	GameObject	323	LevelDynamicCollider1016
input/freefire-assets/assets/bin/Data/level64	GameObject	324	LevelDynamicCollider1002
input/freefire-assets/assets/bin/Data/level64	GameObject	325	LevelDynamicCollider1024
input/freefire-assets/assets/bin/Data/level64	GameObject	326	LevelDynamicCollider1005
input/freefire-assets/assets/bin/Data/level64	GameObject	327	LevelDynamicCollider1020
input/freefire-assets/assets/bin/Data/level64	GameObject	328	LevelDynamicCollider1003
input/freefire-assets/assets/bin/Data/level64	GameObject	329	LevelDynamicCollider1008
input/freefire-assets/assets/bin/Data/level64	GameObject	330	LevelDynamicCollider1015
input/freefire-assets/assets/bin/Data/level64	GameObject	331	LevelDynamicCollider1004
